id,text,author_username,response_score,response_sentiment,response_tickers,created_at,updated_at
1821296340472836433,are you even paying attention? https://t.co/rl1dA3ZOtj,bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1812258080391881147,Do you also see the crypto omega bull narrative here?,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1812255667312275954,How is this even real?,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1812253487054438531,He is OK https://t.co/P7cXQrY00v,bitbitcrypto,1.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1810274754244280693,Touching summer https://t.co/eAA6MvwSsQ,bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716840926423957748,BTC down $1000 on news that bitboy does more sex than you,DegenSpartan,7.0,Negative,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1808566433527574747,"this is the part of summer trading when no one wants to long this market, people sell the news before the news. but don't fall in love with the short side. anything can happen. remember, last summer it was xrp that sent this market up out of nowhere. what it's gonna be this year?",bitbitcrypto,5.0,Neutral,xrp,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1806051065197924858,"RT @QyQQ: @bitbitcrypto there is no such thing as inside trading in crypto, bitbit, you as an og should know that’s it’s called alpha",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1805347519393652801,"AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA

that's it that's the tweet",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828440968686669893,When everyone is telling you that they have stops at 62k you know that it has to trade below before we continue the pump,bitbitcrypto,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1828556705149460942,amazing https://t.co/48KWfVB1cl,bitbitcrypto,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1817296187218874485,"Somehow Trump know what we all want to hear, and he say it",bitbitcrypto,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1817300809966620816,"gg
https://t.co/xEUXKFO59k",bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1806050033407565833,"another headline, another guy who hears things, another inside trading. gg https://t.co/xSLNrIHYMC",bitbitcrypto,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1806050254774513697,"headline
https://t.co/DVExiRnILr",bitbitcrypto,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1764840449800339840,"RT @DegenSpartan: One of the fastest ways to dox yourself as a cryptopleb is to ask ""what's the reason for the Bitcoin pump today.""

Its pa…",DegenSpartan,,Neutral,"btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1745281363937525850,"RT @DegenSpartan: Is the BTC spot ETF already priced in?

Don't ask such a dumb fucking question again. https://t.co/l3PZ9wJ2Md",DegenSpartan,5.0,Negative,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717378553246073209,"cyprus PRI, similar to lower korea

1 day every 2 years to maintain it

korea minimums ofc a lot higher, and recently tripled

PR's with low/no physical stay requirements are very valuable for plan B's in special cases where you specifically cannot or do not want to be a citizen",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717375806345982320,"correct, but false

humans do hero worship since forever

thats why we have celebrities and thot leaders

just that its getting worse now

the ratio of parasocial/normal relationships that people have will only increase with the pervasiveness of social media in the digital medium",DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717371879374336122,"RT @WuBlockchain: Former Ripple CTO Stefan Thomas owned an IronKey hard drive containing 7,002 BTC (currently worth about $244 million) and…",DegenSpartan,5.0,Neutral,btc,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717370921156305179,RT @lBattleRhino: When your friend says “but idk tho DYOR” after shilling you a shitcoin for the last 1.5 hours https://t.co/31tpK9bm7A,DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717368333694386687,"RT @udiWertheimer: 🚨  NEW SOCIAL ENGINEERING ATTACK IN THE WILD 🚨 

a bunch of hacked accounts are tweeting about an “AaveHack” hashtag

cl…",DegenSpartan,7.0,Negative,aave,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717360210363498580,RT @FreddieRaynolds: Peter’s gold fund EPGFX has returned ~1% per year since inception in 2013 after fees. Impressively there remains $200M…,DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717355243238043703,"RT @KirbyLarp: Ok BTC will for sure go up but why buy BTC when I can buy SOL since it will for sure outperform

But why not just buy BONK i…",DegenSpartan,7.0,Positive,"btc, SOL, BONK",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717346165644308961,"RT @OviShroom: @DegenSpartan I was just sucking a dick behind the dumpster. Now people have OF, they have it easy.",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726756139923300670,"gm, im the intern tasked with checking DMs and forwarding nudes or insider info to G and im only allowed 1 tweet

2 smol updates

- the ENS squatter has moved their entire NW of 1 whole ETH

- ive some invite codes to give out and senpai said to ""pick the ones that made you lmwo"" https://t.co/aVs6LC21bH",DegenSpartan,3.0,Neutral,eth,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716841980871975091,"RT @joelight: Wait, with today's update, now the iShares Bitcoin Trust IBTC is gone from DTCC's list?  @EricBalchunas @JSeyff  https://t.co…",DegenSpartan,,Neutral,"btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1737933826796716346,"$90 $SOL target hit.

Thank you for your support.
https://t.co/ow0x2Ee49U https://t.co/68r8twtOeN",AngeloBTC,5.0,Positive,$SOL,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1545140653427793920,The scarier the FUD the greedier the bounce,AngeloBTC,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1726771764129403320,"damn yall said my tweet sucked so im getting sent to the gulags after lunch

now no one is gonna check G's DMs for a while, i hope youre happy

we are also out of codes 😔

finally G said ""its like a lockdrop, so think before yeeting"", but idk what that means

piss be with you 🙏",DegenSpartan,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717380770506183086,"This is Degenerate Spartan, I'm a profit maxi not a crypto priest, Senpai of the Hentai. https://t.co/wSMkMeYhf7",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717381390738850004,"‘My name is Ozymandias, king of kings:
Look on my works, ye Mighty, and despair!’

Nothing beside remains. Round the decay

Of that colossal wreck, boundless and bare

The lone and level sands stretch far away. https://t.co/fBfoSAB0H7",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717386638551400555,"i said ill be leaving so im leaving

dont know when ill be back again

i figured today will be as good of a day as any other day

https://t.co/Tc1IalSTrt",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717326013544484999,"thanks for playing

yabai desu ne https://t.co/zGFNb7GZbY",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717358567446163508,"ngl i fully expect jpy to trade in the 200s next decade

by every metric, japan has very low cost of living compared to other alpha world cities

its even more skewed for foreigners with external income

but this arb cannot be closed due to immigration and will remain discounted",DegenSpartan,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717366813976338573,"10Y JGBs yield up

1% soon

try to control both markets, both arms blown off

manipulated bond market or fx market, you can only choose 1, not both",DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717345563572883717,when i was your age i had to walk 10 miles through a forest on a mountain barefooted blindfolded to get to work and get back home,DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717346689152118805,"welcome to adulthood

you're gonna love the next 40 years

https://t.co/MyGBpyIUOz",DegenSpartan,,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717337054114386276,RT @Dogetoshi: I don't make the rules. https://t.co/yjQrG0SSWF,DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717198414277202427,"the biggest bull trap ive ever seen

but they wont trap me",DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717162754577215793,"id recommend hobbies

ranging from constructive self improvement like exercise, reading, cooking, socializing irl etc

to relatively less self destructive (compared to day trading) like watching porn (any genre), hentai appreciation, twitter shitposting, video game addiction etc",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717160399991361992,"RT @GwartyGwart: @sartajtw Thanks, I’m actually writing a book titled “Poors Participating in Consensus: Why do we let them?” coming out so…",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717160393515368911,"RT @GwartyGwart: In an attempt to truly understand the social layer, I traveled to the Rust Belt of America and asked a coal miner if he wa…",DegenSpartan,,NaN,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716995158099812759,"replace ""houses"" with ""coins""

literally describing how we turbo autists think about spot crypto

except spot crypto has no tenants no cashflow, but also no expenses

analouge real estate NFTs are out
digital global fungible ponzi coins are in",DegenSpartan,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716994076766314789,"to add to this

when i see bots doing guerilla marketing in my replies about projects / companies

i block both the shill and the company that they are promoting",DegenSpartan,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717339323417403679,"this is why i generally disagree with arbitrary prices targets

portfolio target? market doesnt know
your position hit some target? market doesnt know

you sell when its time to sell, not some random milestone, like a 2x 10x or even a house

why cant the price still go up? it can",DegenSpartan,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717339325703348544,"ofc many ppl wont agree with me

""if you make life changing money, take it"" 

and i do somewhat agree

but extraordinary outcomes requires extraordinary behavior

people that ""dont go broke taking profit"" have zero overlap with the people that have bought and held 100x positions",DegenSpartan,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717328232452940053,"comments are hilarious

theres ALWAYS suddenly another offer

because real estate agents are lying rats

pull bid, lower it bigly with an expiry and let them cook

they need the money more than you need a house

let irl NFT traders find out first hand the true price of liquidity",DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717333662587666857,"iwo

work out a fair price you're willing to pay

tiny premium if you really LOVE the place

do not negotiate with terrorists or lying rats, so fire and forget

we all make massively way more money in crypto than RE prices can increase, so dont give a shit about rising RE prices",DegenSpartan,5.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717335999993528725,"ive a 3 year old memo

""cash out $2m and buy a house""

ive told the story before

just my luck that genesis were arrogant fucks that stalled me, then talked to a fren that told me the market dgaf about how much i have, its not the right time to sell yet

now i have 1 whole ETH 🙏",DegenSpartan,5.0,Negative,eth,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717196766553182310,is it just me or is zach obviously discriminating against canadian homosexuals (redundant adjective),DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717198042670182886,his real crime was buying that watch and thinking it was cool,DegenSpartan,2.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717126471368823153,"throwing out more possibilities to get people confused with decision paralysis

2024 top https://t.co/tUJ0MVz8VF",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717128353256534263,"im not particularly fixated on any particular outcome manifesting nor do i have any strong preference 

i already know how to best play every of the possible 14,000,605 scenarios

https://t.co/kXNjtJgCiM",DegenSpartan,1.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716974313818161447,more backing to the theory that ex-US investing will be a dud moving forward,DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1717002060707815857,"i feel like so many people are stuck in an old school of thought about value, geographic diversification, mean reversion etc

pro tip: you can invest in things and make money from them, regardless whether you like or dislike the underlying",DegenSpartan,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716976690038194220,"yes, self employed / entrepreneur are immigration codewords for super unemployed 

you just need to have a tourist visa + return ticket

conjuring a job for yourself works too, but you should weigh if the benefits of appearing ""normal"" with a job outweighs the costs of doing so",DegenSpartan,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1731757452289331459,"I will now remain humble until new ATHs. $BTC
https://t.co/5VhiwVmXMw https://t.co/38mTKxL8Ct",AngeloBTC,5.0,Neutral,BTC,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1727781751920148551,Grateful for all the money we are going to make.,AngeloBTC,7.0,Positive,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716977665562038649,"they mainly want to know if youre an overstay risk, and if you have a return flight out and dont look sus af, should be all right

having a job, married + kids are all extra risk mitigating factors

will definitely help if its a pre trip visa application, but not a silver bullet",DegenSpartan,3.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716980118420439324,"travel aside theres plenty of good reasons to self sponsor yourself a job

people think its a flex to be an entrepreneur / business owner, but i think its hella lame

you get along with life 10x easier just saying you have a job at X company, and you can leave out that you own it",DegenSpartan,5.0,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716970764791157115,"RT @intangiblecoins: when #bitcoin ETFs are approved, we think these vehicles could see a minimum of $14.4bn of inflows in year 1, ramping…",DegenSpartan,8.0,Positive,"btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716968976713162764,RT @CryptoCronkite: Men will watch etf tickers appear and reappear all day to gamble their last $500 on instead of getting a job,DegenSpartan,3.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716966856152789096,"RT @DarthWhiskey: @DegenSpartan Bullish propaganda: like, comment retweet

Bearish Propaganda: mute, block, report",DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716966023008837724,"correct

we will starve the bears out

this isnt misinformation by omission

this is just pre-truth",DegenSpartan,5.0,Negative,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716964551491797136,RT @icebergy_: It’s easier to just create a new wallet than revoke premissions fyi,DegenSpartan,,Neutral,NaN,2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
1716855418918674844,RT @BitcoinNewsCom: Bloomberg's James Seyffart Unveils How Spot #Bitcoin ETF Issuers Will Compete for Customers with Diverse Services 👀 htt…,DegenSpartan,,Neutral,"btc, Bitcoin",2024-10-10 08:59:35.758568,2024-10-10 08:59:35.758568
